date,district,crop_type,temperature_c,humidity_pct,rainfall_mm,evapotranspiration_mm,canal_flow_cusecs,soil_moisture_pct,sensor_fault_type,was_imputed,month,day_of_year,irrigation_recommendation_mm
2022-09-21,Lahore,wheat,24.97,77.98,2.87,0.97,561.6,28.76,none,0,9,264,5.7
2022-09-22,Lahore,maize,24.04,72.73,14.61,2.4,551.3,33.22,none,0,9,265,0.0
2022-09-23,Lahore,wheat,26.33,75.34,11.23,2.27,615.3,31.43,none,0,9,266,1.7
2022-09-24,Lahore,wheat,24.79,77.95,6.65,2.13,639.2,31.31,none,0,9,267,3.4
2022-09-25,Lahore,wheat,24.11,68.16,0.43,2.4,573.9,26.4,none,0,9,268,10.7
2022-09-26,Lahore,wheat,24.17,78.47,8.52,1.21,554.6,30.87,none,0,9,269,1.9
2022-09-27,Lahore,wheat,24.46,85.2,38.68,0.66,533.8,33.46,none,0,9,270,0.0
2022-09-28,Lahore,wheat,24.84,75.83,28.88,1.58,578.3,34.67,none,0,9,271,0.0
2022-09-29,Lahore,wheat,22.21,78.74,13.77,1.68,576.4,31.04,none,0,9,272,0.2
2022-09-30,Lahore,wheat,21.95,81.86,3.36,1.54,568.5,27.34,none,0,9,273,7.6
2022-10-01,Lahore,rice,24.96,65.9,2.28,1.77,587.7,33.13,none,0,10,274,3.1
2022-10-02,Lahore,sugarcane,22.49,64.29,2.61,1.67,591.2,31.66,none,0,10,275,4.1
2022-10-03,Lahore,cotton,20.78,57.55,0.07,1.88,589.1,28.38,none,0,10,276,8.4
2022-10-04,Lahore,wheat,23.37,69.26,3.97,1.86,574.2,30.47,none,0,10,277,4.9
2022-10-05,Lahore,rice,23.2,66.29,4.2,1.48,555.9,29.86,none,0,10,278,4.9
2022-10-06,Lahore,maize,20.0,62.73,0.38,1.15,595.1,28.09,none,0,10,279,7.6
2022-10-07,Lahore,maize,22.45,67.32,0.67,1.59,579.8,30.16,none,0,10,280,6.2
2022-10-08,Lahore,wheat,23.01,64.51,0.11,2.27,598.8,27.63,none,0,10,281,9.5
2022-10-09,Lahore,wheat,22.27,64.76,2.48,1.51,595.9,27.79,time_skew,0,10,282,7.5
2022-10-10,Lahore,wheat,22.46,69.32,1.12,1.85,545.3,24.18,none,0,10,283,11.7
2022-10-11,Lahore,wheat,19.21,61.57,1.9,2.33,544.3,27.53,none,0,10,284,9.0
2022-10-12,Lahore,rice,21.62,71.13,1.63,1.04,558.7,31.98,none,0,10,285,3.4
2022-10-13,Lahore,cotton,20.48,61.37,2.08,1.9,551.1,27.16,none,0,10,286,8.7
2022-10-14,Lahore,wheat,20.02,64.32,0.94,2.3,590.9,36.99,none,0,10,287,0.8
2022-10-15,Lahore,cotton,21.86,74.68,0.45,1.34,580.9,32.87,none,0,10,288,3.5
2022-10-16,Lahore,rice,22.59,71.5,0.89,1.53,596.8,34.3,none,0,10,289,2.3
2022-10-17,Lahore,wheat,22.87,67.39,0.26,2.64,579.9,31.12,none,0,10,290,6.8
2022-10-18,Lahore,maize,21.97,63.24,6.34,1.98,574.7,35.82,none,0,10,291,0.0
2022-10-19,Lahore,wheat,19.65,64.88,0.84,2.26,595.9,27.2,none,0,10,292,9.6
2022-10-20,Lahore,maize,20.16,67.29,0.49,1.87,578.3,21.9,none,0,10,293,14.0
2022-10-21,Lahore,wheat,20.61,67.14,0.68,1.56,568.2,28.41,none,0,10,294,7.7
2022-10-22,Lahore,maize,19.46,66.62,0.72,1.83,598.7,28.41,missing_sensor,1,10,295,8.0
2022-10-23,Lahore,maize,19.3,66.84,1.06,1.71,566.8,30.07,none,0,10,296,6.2
2022-10-24,Lahore,maize,20.16,66.09,1.07,2.23,556.1,29.66,none,0,10,297,7.3
2022-10-25,Lahore,maize,18.67,61.17,0.54,1.47,542.8,33.29,none,0,10,298,3.2
2022-10-26,Lahore,sugarcane,17.49,64.85,1.08,1.4,576.2,31.29,none,0,10,299,4.7
2022-10-27,Lahore,rice,17.8,70.55,6.13,1.11,586.8,33.83,none,0,10,300,0.0
2022-10-28,Lahore,sugarcane,19.2,61.39,0.2,2.16,556.5,25.96,none,0,10,301,10.9
2022-10-29,Lahore,wheat,18.09,66.07,0.32,0.9,585.6,27.49,none,0,10,302,7.8
2022-10-30,Lahore,rice,18.44,63.52,5.39,2.1,510.4,33.55,none,0,10,303,1.9
2022-10-31,Lahore,rice,18.78,67.21,2.59,1.69,552.0,29.87,none,0,10,304,5.8
2022-11-01,Lahore,maize,17.05,65.17,5.1,0.64,550.8,29.21,none,0,11,305,4.0
2022-11-02,Lahore,cotton,18.59,72.59,1.87,1.76,533.9,27.15,none,0,11,306,8.6
2022-11-03,Lahore,cotton,17.88,68.66,3.13,2.37,602.3,27.15,stuck_sensor,1,11,307,8.9
2022-11-04,Lahore,rice,15.31,61.34,0.14,1.73,545.5,26.9,none,0,11,308,9.5
2022-11-05,Lahore,wheat,19.17,69.23,2.99,2.13,536.2,24.98,none,0,11,309,10.6
2022-11-06,Lahore,wheat,16.11,63.39,1.25,1.29,544.3,25.15,none,0,11,310,10.0
2022-11-07,Lahore,cotton,14.24,64.12,3.26,0.2,497.0,29.62,none,0,11,311,3.8
2022-11-08,Lahore,cotton,15.02,67.63,1.42,0.2,523.3,28.68,none,0,11,312,5.4
2022-11-09,Lahore,wheat,14.92,64.35,0.01,1.15,560.7,28.68,stuck_sensor,1,11,313,7.2
2022-11-10,Lahore,cotton,16.39,69.82,0.58,0.67,522.7,30.68,none,0,11,314,4.5
2022-11-11,Lahore,cotton,15.77,63.08,0.35,0.75,516.4,30.35,none,0,11,315,5.0
2022-11-12,Lahore,wheat,15.55,63.64,2.07,1.12,562.7,28.11,none,0,11,316,6.8
2022-11-13,Lahore,cotton,16.86,63.41,1.66,1.67,561.6,29.28,none,0,11,317,6.6
2022-11-14,Lahore,sugarcane,16.31,63.7,0.55,0.54,541.2,31.4,none,0,11,318,3.7
2022-11-15,Lahore,wheat,16.16,70.28,0.81,0.69,517.4,31.86,none,0,11,319,3.4
2022-11-16,Lahore,maize,16.18,68.32,0.37,1.77,520.4,28.24,none,0,11,320,8.2
2022-11-17,Lahore,maize,16.38,72.56,0.34,0.29,505.7,33.08,none,0,11,321,2.0
2022-11-18,Lahore,cotton,12.18,74.71,0.16,0.53,499.5,29.46,none,0,11,322,5.6
2022-11-19,Lahore,wheat,14.69,61.43,1.12,0.89,496.4,31.5,none,0,11,323,3.9
2022-11-20,Lahore,rice,11.86,65.74,0.48,0.76,504.0,27.84,none,0,11,324,7.2
2022-11-21,Lahore,maize,15.08,60.66,0.92,1.78,492.6,22.6,none,0,11,325,13.1
2022-11-22,Lahore,sugarcane,14.92,62.16,1.28,1.5,478.6,28.92,none,0,11,326,6.9
2022-11-23,Lahore,maize,16.4,62.65,1.34,1.78,516.7,30.75,none,0,11,327,5.6
2022-11-24,Lahore,rice,16.52,60.85,0.36,0.86,515.0,31.13,none,0,11,328,4.5
2022-11-25,Lahore,rice,14.95,60.76,0.54,1.76,545.9,30.33,none,0,11,329,6.3
2022-11-26,Lahore,wheat,13.81,64.29,0.02,0.43,490.5,28.29,none,0,11,330,6.6
2022-11-27,Lahore,sugarcane,15.21,59.89,0.81,1.42,510.0,26.34,none,0,11,331,9.3
2022-11-28,Lahore,wheat,13.61,68.02,2.08,0.77,508.3,31.29,none,0,11,332,3.5
2022-11-29,Lahore,sugarcane,14.32,60.87,0.06,1.35,493.4,29.67,none,0,11,333,6.5
2022-11-30,Lahore,maize,15.73,75.66,2.73,0.74,513.6,28.18,none,0,11,334,6.0
2022-12-01,Lahore,wheat,13.34,62.5,3.41,0.45,512.2,33.58,none,0,12,335,0.5
2022-12-02,Lahore,rice,15.32,64.48,1.26,0.4,499.9,27.1,none,0,12,336,7.1
2022-12-03,Lahore,wheat,15.06,58.89,2.74,1.75,484.6,26.42,none,0,12,337,8.9
2022-12-04,Lahore,sugarcane,12.56,70.77,0.93,0.44,480.0,34.17,none,0,12,338,0.9
2022-12-05,Lahore,wheat,15.39,68.3,0.49,1.47,455.1,30.17,none,0,12,339,6.1
2022-12-06,Lahore,maize,14.93,64.88,0.1,0.97,465.5,27.18,none,0,12,340,8.3
2022-12-07,Lahore,wheat,13.98,58.18,0.08,0.49,467.4,29.69,none,0,12,341,5.4
2022-12-08,Lahore,maize,12.64,64.28,2.75,1.17,453.8,28.67,none,0,12,342,6.1
2022-12-09,Lahore,maize,12.45,58.81,4.15,0.74,486.7,21.3,time_skew,0,12,343,11.6
2022-12-10,Lahore,rice,12.89,69.02,1.19,0.65,501.5,26.77,none,0,12,344,7.8
2022-12-11,Lahore,sugarcane,14.48,66.27,3.35,0.53,451.8,28.8,none,0,12,345,4.9
2022-12-12,Lahore,sugarcane,12.2,63.27,1.54,1.49,476.3,27.05,none,0,12,346,8.5
2022-12-13,Lahore,maize,14.26,53.01,2.52,1.05,444.4,28.85,none,0,12,347,5.9
2022-12-14,Lahore,wheat,11.72,58.68,1.42,0.65,458.5,32.05,none,0,12,348,2.9
2022-12-15,Lahore,rice,13.25,65.22,1.35,0.78,447.5,27.33,none,0,12,349,7.4
2022-12-16,Lahore,wheat,13.7,67.17,0.64,0.2,474.3,26.19,none,0,12,350,7.9
2022-12-17,Lahore,rice,17.19,66.61,1.41,1.41,443.1,28.49,none,0,12,351,7.1
2022-12-18,Lahore,wheat,11.45,55.66,0.45,1.74,478.9,28.49,missing_sensor,1,12,352,7.9
2022-12-19,Lahore,rice,15.71,63.08,0.09,0.96,448.2,27.46,none,0,12,353,8.0
2022-12-20,Lahore,rice,13.73,65.79,1.15,0.97,436.8,26.97,none,0,12,354,8.0
2022-12-21,Lahore,cotton,14.12,54.94,0.15,0.2,420.9,34.95,none,0,12,355,0.2
2022-12-22,Lahore,rice,13.68,61.39,0.85,0.96,452.5,21.4,none,0,12,356,13.2
2022-12-23,Lahore,sugarcane,14.18,62.36,0.03,0.85,464.6,27.2,none,0,12,357,8.1
2022-12-24,Lahore,sugarcane,13.29,59.91,1.43,0.59,448.3,28.52,none,0,12,358,6.0
2022-12-25,Lahore,cotton,15.72,53.54,0.57,2.22,490.2,25.1,none,0,12,359,11.6
2022-12-26,Lahore,rice,12.87,59.49,0.2,0.79,469.7,31.25,none,0,12,360,4.3
2022-12-27,Lahore,maize,15.27,59.33,0.8,1.24,428.3,29.77,none,0,12,361,6.0
2022-12-28,Lahore,wheat,12.63,59.88,0.76,0.71,425.8,27.7,none,0,12,362,7.2
2022-12-29,Lahore,wheat,13.53,58.06,2.21,0.2,441.2,28.12,none,0,12,363,5.6
2022-12-30,Lahore,wheat,12.05,58.38,3.78,0.32,409.5,28.07,none,0,12,364,5.1
2022-12-31,Lahore,sugarcane,14.37,59.83,2.11,1.65,452.3,27.24,none,0,12,365,8.3
2023-01-01,Lahore,cotton,15.91,61.55,0.19,0.25,431.3,28.14,none,0,1,1,6.4
2023-01-02,Lahore,sugarcane,13.67,58.4,0.4,0.75,426.7,27.21,none,0,1,2,7.8
2023-01-03,Lahore,sugarcane,13.53,57.81,9.51,0.94,434.1,29.83,none,0,1,3,2.1
2023-01-04,Lahore,wheat,12.21,59.65,0.78,1.72,455.2,29.59,none,0,1,4,6.8
2023-01-05,Lahore,maize,13.59,51.43,0.76,1.85,418.0,22.75,none,0,1,5,13.1
2023-01-06,Lahore,sugarcane,11.6,60.85,2.52,0.42,409.4,24.95,none,0,1,6,8.6
2023-01-07,Lahore,wheat,12.68,58.77,2.44,1.62,443.6,22.22,none,0,1,7,12.6
2023-01-08,Lahore,cotton,14.45,58.76,0.21,0.86,429.3,30.27,none,0,1,8,5.3
2023-01-09,Lahore,wheat,16.16,62.28,1.35,1.81,398.1,26.92,none,0,1,9,9.1
2023-01-10,Lahore,wheat,18.46,50.45,0.19,1.57,403.2,27.88,none,0,1,10,8.4
2023-01-11,Lahore,wheat,13.44,50.2,2.73,2.04,405.3,21.98,none,0,1,11,13.3
2023-01-12,Lahore,maize,16.55,59.02,0.12,1.33,406.9,32.05,none,0,1,12,4.3
2023-01-13,Lahore,cotton,14.84,57.72,1.15,0.83,366.1,24.76,none,0,1,13,9.8
2023-01-14,Lahore,cotton,14.33,58.26,3.12,1.13,359.8,26.93,none,0,1,14,7.5
2023-01-15,Lahore,sugarcane,15.3,55.56,0.87,1.66,372.4,28.32,none,0,1,15,7.8
2023-01-16,Lahore,rice,14.83,59.89,1.86,0.98,368.6,23.61,none,0,1,16,10.8
2023-01-17,Lahore,maize,15.0,60.8,1.33,1.49,373.7,24.4,none,0,1,17,10.9
2023-01-18,Lahore,sugarcane,14.31,58.83,3.0,0.91,400.5,27.99,none,0,1,18,6.3
2023-01-19,Lahore,cotton,12.93,55.68,4.59,1.47,380.3,35.26,none,0,1,19,0.0
2023-01-20,Lahore,cotton,12.81,48.12,1.9,1.74,386.5,27.01,none,0,1,20,8.7
2023-01-21,Lahore,maize,16.21,59.45,3.89,1.43,352.6,30.88,none,0,1,21,4.0
2023-01-22,Lahore,sugarcane,14.93,61.09,0.65,0.96,367.8,30.01,none,0,1,22,5.5
2023-01-23,Lahore,maize,14.56,58.61,1.18,1.33,389.4,27.61,none,0,1,23,7.9
2023-01-24,Lahore,wheat,15.58,52.34,0.9,1.99,387.6,22.73,none,0,1,24,13.3
2023-01-25,Lahore,maize,16.88,58.39,4.01,2.64,356.0,27.99,none,0,1,25,8.1
2023-01-26,Lahore,rice,16.07,58.96,2.55,1.93,374.1,21.24,none,0,1,26,13.9
2023-01-27,Lahore,wheat,14.94,61.59,0.56,1.65,418.1,31.43,none,0,1,27,5.1
2023-01-28,Lahore,rice,17.89,51.68,0.7,3.64,366.4,24.02,none,0,1,28,14.3
2023-01-29,Lahore,sugarcane,18.55,54.11,4.73,2.34,349.3,17.18,none,0,1,29,17.2
2023-01-30,Lahore,wheat,17.05,57.83,0.41,1.91,359.2,24.13,none,0,1,30,12.1
2023-01-31,Lahore,cotton,17.91,54.91,0.76,2.29,363.5,26.82,none,0,1,31,10.0
2023-02-01,Lahore,maize,18.45,50.04,0.68,1.76,356.2,24.58,none,0,2,32,11.4
2023-02-02,Lahore,wheat,18.42,56.0,0.04,1.74,357.2,27.38,none,0,2,33,9.1
2023-02-03,Lahore,cotton,17.79,56.49,1.34,1.59,323.8,22.38,none,0,2,34,12.9
2023-02-04,Lahore,cotton,17.91,54.37,0.81,2.29,332.9,20.34,none,0,2,35,15.8
2023-02-05,Lahore,wheat,17.94,54.73,0.2,1.87,349.6,24.75,none,0,2,36,11.6
2023-02-06,Lahore,maize,15.66,52.65,0.03,1.79,347.6,25.09,none,0,2,37,11.2
2023-02-07,Lahore,sugarcane,18.51,59.44,0.83,2.35,337.1,23.24,none,0,2,38,13.3
2023-02-08,Lahore,wheat,15.58,49.76,2.58,2.28,344.3,28.45,none,0,2,39,7.8
2023-02-09,Lahore,maize,16.58,50.86,2.32,1.86,348.1,22.71,none,0,2,40,12.6
2023-02-10,Lahore,maize,19.88,53.09,0.41,1.99,365.3,26.11,none,0,2,41,10.4
2023-02-11,Lahore,wheat,19.35,56.41,0.54,2.65,341.6,24.2,none,0,2,42,12.9
2023-02-12,Lahore,maize,20.48,46.74,1.0,3.12,351.4,19.07,none,0,2,43,18.0
2023-02-13,Lahore,wheat,18.01,47.34,0.14,1.53,328.8,20.96,none,0,2,44,14.6
2023-02-14,Lahore,maize,16.86,44.27,1.53,2.16,352.5,24.94,none,0,2,45,11.2
2023-02-15,Lahore,sugarcane,18.4,52.4,0.45,2.22,346.8,30.5,none,0,2,46,6.8
2023-02-16,Lahore,sugarcane,19.08,47.65,3.19,2.87,356.5,26.19,none,0,2,47,10.4
2023-02-17,Lahore,wheat,19.22,50.43,1.57,2.82,351.8,19.0,none,0,2,48,17.4
2023-02-18,Lahore,maize,20.98,54.47,0.56,2.57,347.8,14.89,none,0,2,49,21.2
2023-02-19,Lahore,wheat,18.91,49.11,2.49,2.67,331.2,26.25,none,0,2,50,10.4
2023-02-20,Lahore,wheat,20.16,52.46,3.43,2.43,337.7,24.3,none,0,2,51,11.4
2023-02-21,Lahore,wheat,18.33,50.19,1.18,1.9,355.0,28.61,none,0,2,52,7.8
2023-02-22,Lahore,sugarcane,20.67,53.94,0.48,2.27,315.4,21.24,none,0,2,53,15.2
2023-02-23,Lahore,wheat,20.19,53.01,4.98,2.39,314.8,25.47,none,0,2,54,9.7
2023-02-24,Lahore,maize,19.24,48.2,3.03,2.46,332.0,26.93,none,0,2,55,9.2
2023-02-25,Lahore,sugarcane,20.2,50.16,3.66,1.58,336.3,24.2,none,0,2,56,10.3
2023-02-26,Lahore,wheat,20.47,54.87,1.68,2.13,307.5,22.78,none,0,2,57,13.1
2023-02-27,Lahore,wheat,20.53,52.14,1.57,2.5,323.5,24.03,none,0,2,58,12.5
2023-02-28,Lahore,wheat,23.78,44.85,1.79,3.18,322.2,24.84,none,0,2,59,12.6
2023-03-01,Lahore,rice,21.17,52.93,0.27,2.41,273.6,22.82,none,0,3,60,14.0
2023-03-02,Lahore,maize,21.15,45.84,1.41,3.12,317.7,26.05,none,0,3,61,11.6
2023-03-03,Lahore,wheat,18.56,55.71,0.29,1.46,318.4,23.42,none,0,3,62,12.2
2023-03-04,Lahore,maize,20.56,54.03,0.45,1.57,317.6,20.71,none,0,3,63,14.7
2023-03-05,Lahore,wheat,21.71,50.97,0.59,2.53,352.4,30.28,none,0,3,64,7.3
2023-03-06,Lahore,maize,21.27,50.32,2.17,3.06,292.5,21.0,none,0,3,65,15.7
2023-03-07,Lahore,maize,24.57,48.74,1.08,4.09,300.7,19.97,none,0,3,66,18.4
2023-03-08,Lahore,sugarcane,22.45,52.18,1.08,3.15,260.0,21.7,none,0,3,67,15.6
2023-03-09,Lahore,sugarcane,24.83,47.87,1.62,2.6,307.4,23.73,none,0,3,68,12.9
2023-03-10,Lahore,maize,23.2,50.18,1.07,2.85,308.8,22.04,none,0,3,69,14.9
2023-03-11,Lahore,wheat,23.36,52.62,1.89,3.0,305.8,23.05,none,0,3,70,13.9
2023-03-12,Lahore,wheat,23.38,46.78,0.12,3.26,341.8,23.15,none,0,3,71,14.8
2023-03-13,Lahore,wheat,23.72,46.46,0.76,3.5,335.9,23.5,none,0,3,72,14.6
2023-03-14,Lahore,rice,26.5,44.05,1.12,3.31,317.9,15.81,none,0,3,73,21.1
2023-03-15,Lahore,sugarcane,20.64,44.47,0.18,2.91,307.6,28.62,none,0,3,74,9.4
2023-03-16,Lahore,rice,21.33,41.32,0.92,3.34,338.7,22.79,none,0,3,75,15.0
2023-03-17,Lahore,maize,23.72,51.46,0.94,3.4,315.0,24.45,none,0,3,76,13.5
2023-03-18,Lahore,wheat,24.76,55.68,1.84,2.53,296.9,19.3,none,0,3,77,16.7
2023-03-19,Lahore,sugarcane,25.98,54.06,0.59,3.02,276.5,20.88,none,0,3,78,16.4
2023-03-20,Lahore,wheat,25.86,41.77,1.65,2.44,305.1,21.65,none,0,3,79,14.5
2023-03-21,Lahore,wheat,24.78,51.09,2.05,2.85,332.0,28.22,none,0,3,80,9.0
2023-03-22,Lahore,sugarcane,27.09,53.8,1.77,3.11,366.2,22.41,none,0,3,81,14.7
2023-03-23,Lahore,maize,27.32,46.21,0.48,3.28,316.4,25.07,none,0,3,82,13.0
2023-03-24,Lahore,rice,26.25,48.37,1.96,3.6,297.9,20.34,none,0,3,83,17.1
2023-03-25,Lahore,wheat,27.63,39.86,1.8,4.12,288.6,20.15,none,0,3,84,18.0
2023-03-26,Lahore,rice,26.8,48.89,0.59,2.45,327.8,23.22,none,0,3,85,13.6
2023-03-27,Lahore,wheat,25.75,43.5,0.4,3.8,275.9,25.25,none,0,3,86,13.5
2023-03-28,Lahore,maize,27.85,48.49,0.56,3.29,328.2,17.36,none,0,3,87,19.9
2023-03-29,Lahore,sugarcane,27.17,41.38,0.26,4.25,334.5,18.11,none,0,3,88,20.6
2023-03-30,Lahore,wheat,27.21,49.74,1.23,2.95,326.2,17.62,none,0,3,89,19.0
2023-03-31,Lahore,wheat,29.62,51.61,1.11,3.88,311.8,18.87,none,0,3,90,19.1
2023-04-01,Lahore,wheat,23.94,44.33,0.89,3.23,329.8,20.74,none,0,4,91,16.7
2023-04-02,Lahore,maize,25.69,42.86,0.53,3.86,321.4,17.41,none,0,4,92,20.6
2023-04-03,Lahore,cotton,26.24,38.74,0.16,4.06,300.5,19.36,none,0,4,93,19.3
2023-04-04,Lahore,sugarcane,27.68,46.25,3.43,3.71,360.2,17.59,none,0,4,94,19.1
2023-04-05,Lahore,rice,28.04,44.95,1.28,3.19,311.2,19.85,none,0,4,95,17.3
2023-04-06,Lahore,rice,26.36,41.03,2.28,3.16,337.1,27.2,none,0,4,96,10.2
2023-04-07,Lahore,wheat,27.35,49.01,2.68,3.36,265.9,23.24,none,0,4,97,13.9
2023-04-08,Lahore,maize,27.73,45.37,2.29,3.89,349.7,23.62,none,0,4,98,14.4
2023-04-09,Lahore,wheat,32.9,42.84,0.83,4.49,354.7,19.27,none,0,4,99,19.7
2023-04-10,Lahore,rice,32.12,44.89,1.5,4.89,323.1,16.7,none,0,4,100,22.2
2023-04-11,Lahore,sugarcane,28.99,51.37,0.07,3.64,335.7,19.3,none,0,4,101,18.8
2023-04-12,Lahore,rice,29.26,49.48,2.56,3.43,336.5,23.21,none,0,4,102,14.1
2023-04-13,Lahore,maize,28.27,46.53,3.57,3.78,310.4,25.19,none,0,4,103,12.3
2023-04-14,Lahore,wheat,27.32,49.51,4.11,3.74,338.0,25.97,none,0,4,104,11.3
2023-04-15,Lahore,rice,30.2,42.38,0.42,4.57,308.4,23.09,none,0,4,105,16.5
2023-04-16,Lahore,cotton,29.06,47.14,0.37,4.94,313.9,18.69,none,0,4,106,21.0
2023-04-17,Lahore,cotton,30.62,47.59,1.03,3.88,354.0,23.04,none,0,4,107,15.4
2023-04-18,Lahore,wheat,28.53,45.12,1.54,3.99,351.6,21.91,none,0,4,108,16.3
2023-04-19,Lahore,wheat,29.97,48.74,1.38,4.27,314.8,21.2,none,0,4,109,17.4
2023-04-20,Lahore,wheat,31.52,43.88,3.0,4.52,315.3,27.89,none,0,4,110,11.1
2023-04-21,Lahore,wheat,32.03,49.05,1.13,4.1,318.4,16.74,none,0,4,111,21.3
2023-04-22,Lahore,cotton,32.28,49.22,1.09,3.61,350.6,22.5,none,0,4,112,15.5
2023-04-23,Lahore,rice,29.85,35.36,1.16,4.45,312.8,25.17,none,0,4,113,14.2
2023-04-24,Lahore,rice,33.29,51.8,0.85,3.87,344.6,18.37,time_skew,0,4,114,19.7
2023-04-25,Lahore,cotton,30.98,34.87,0.82,4.04,354.6,20.84,none,0,4,115,17.7
2023-04-26,Lahore,cotton,33.3,44.61,0.58,4.37,337.2,20.44,none,0,4,116,18.5
2023-04-27,Lahore,wheat,32.5,51.2,0.23,3.79,363.2,22.46,none,0,4,117,16.1
2023-04-28,Lahore,rice,30.62,45.86,0.46,4.59,335.0,16.93,none,0,4,118,22.0
2023-04-29,Lahore,wheat,32.37,41.29,0.23,5.09,338.5,22.99,time_skew,0,4,119,17.3
2023-04-30,Lahore,wheat,33.56,42.81,1.0,4.44,322.7,23.72,none,0,4,120,15.5
2023-05-01,Lahore,cotton,34.09,51.33,5.49,4.42,369.1,24.87,none,0,5,121,12.7
2023-05-02,Lahore,cotton,33.12,39.58,1.32,4.06,330.4,19.73,none,0,5,122,18.5
2023-05-03,Lahore,wheat,35.78,51.82,1.18,4.53,357.1,22.6,none,0,5,123,16.6
2023-05-04,Lahore,rice,35.15,47.12,1.23,5.12,349.2,18.84,none,0,5,124,20.7
2023-05-05,Lahore,rice,33.4,42.62,0.37,5.29,328.7,19.81,none,0,5,125,20.4
2023-05-06,Lahore,sugarcane,35.06,45.11,1.0,4.65,340.3,28.3,none,0,5,126,11.7
2023-05-07,Lahore,rice,36.98,43.42,0.34,5.9,386.7,21.58,none,0,5,127,19.6
2023-05-08,Lahore,sugarcane,37.16,51.01,1.64,4.27,361.8,19.23,none,0,5,128,19.1
2023-05-09,Lahore,wheat,32.52,50.53,2.78,3.73,336.3,23.58,none,0,5,129,14.0
2023-05-10,Lahore,sugarcane,33.11,40.79,0.37,5.28,367.6,17.54,none,0,5,130,22.4
2023-05-11,Lahore,rice,36.86,46.11,4.1,6.06,359.2,17.54,none,0,5,131,22.0
2023-05-12,Lahore,cotton,33.18,44.34,3.33,5.01,442.0,20.71,none,0,5,132,18.0
2023-05-13,Lahore,rice,32.92,53.04,0.0,4.27,372.5,21.43,none,0,5,133,17.8
2023-05-14,Lahore,cotton,34.3,42.53,0.67,3.92,359.3,25.79,none,0,5,134,13.1
2023-05-15,Lahore,rice,35.78,54.42,0.32,3.63,401.7,25.82,none,0,5,135,12.9
2023-05-16,Lahore,sugarcane,35.12,47.95,0.26,4.93,330.2,22.78,none,0,5,136,17.3
2023-05-17,Lahore,maize,34.41,43.52,2.64,4.81,375.7,22.78,missing_sensor,1,5,137,16.2
2023-05-18,Lahore,maize,34.49,45.54,1.89,4.34,420.3,22.29,none,0,5,138,16.3
2023-05-19,Lahore,rice,34.55,45.12,0.99,4.96,374.8,23.01,none,0,5,139,16.8
2023-05-20,Lahore,rice,34.41,43.32,2.45,5.05,340.4,19.73,none,0,5,140,19.3
2023-05-21,Lahore,sugarcane,39.26,48.88,2.17,5.92,372.5,20.43,none,0,5,141,19.9
2023-05-22,Lahore,wheat,36.38,43.69,0.14,5.34,416.1,23.79,none,0,5,142,17.0
2023-05-23,Lahore,maize,37.37,39.97,0.13,6.22,393.9,20.01,none,0,5,143,21.5
2023-05-24,Lahore,cotton,35.4,47.27,2.13,4.95,368.6,22.92,none,0,5,144,16.5
2023-05-25,Lahore,wheat,35.95,41.68,0.15,5.25,374.1,26.51,none,0,5,145,14.4
2023-05-26,Lahore,wheat,35.25,45.98,2.83,5.52,379.0,21.42,none,0,5,146,18.3
2023-05-27,Lahore,maize,32.43,45.46,1.55,4.1,401.8,27.3,none,0,5,147,11.6
2023-05-28,Lahore,wheat,34.42,45.72,1.92,6.29,425.9,23.57,none,0,5,148,17.7
2023-05-29,Lahore,wheat,33.86,57.31,0.8,4.4,421.6,23.57,missing_sensor,1,5,149,15.7
2023-05-30,Lahore,wheat,33.28,49.65,0.47,4.7,410.4,23.57,stuck_sensor,1,5,150,16.2
2023-05-31,Lahore,wheat,34.93,50.52,0.61,4.98,372.3,23.57,stuck_sensor,1,5,151,16.5
2023-06-01,Lahore,wheat,38.78,42.54,0.19,6.63,374.6,17.66,none,0,6,152,24.1
2023-06-02,Lahore,sugarcane,36.8,47.15,0.64,5.56,418.7,22.08,none,0,6,153,18.6
2023-06-03,Lahore,wheat,38.87,50.75,1.76,4.49,378.6,24.74,none,0,6,154,14.4
2023-06-04,Lahore,maize,37.61,45.91,3.1,6.05,406.0,25.7,none,0,6,155,15.0
2023-06-05,Lahore,maize,38.22,53.77,0.1,4.87,420.2,23.98,none,0,6,156,16.2
2023-06-06,Lahore,cotton,35.75,45.45,2.96,5.14,390.0,21.25,none,0,6,157,17.9
2023-06-07,Lahore,wheat,37.94,49.24,4.58,4.59,394.8,17.29,none,0,6,158,20.1
2023-06-08,Lahore,rice,38.29,48.17,3.94,5.6,417.9,23.0,none,0,6,159,16.5
2023-06-09,Lahore,wheat,36.38,51.31,1.19,4.57,433.7,23.91,none,0,6,160,15.4
2023-06-10,Lahore,cotton,38.13,48.22,2.95,5.36,448.5,24.07,none,0,6,161,15.6
2023-06-11,Lahore,maize,38.17,49.84,2.15,5.09,440.5,29.85,none,0,6,162,10.4
2023-06-12,Lahore,maize,36.53,50.11,1.14,5.94,430.8,25.98,none,0,6,163,15.4
2023-06-13,Lahore,sugarcane,35.7,48.26,1.25,5.93,414.7,24.31,none,0,6,164,16.8
